order_id,order_date,customer_name,region,category,sub_category,sales,quantity,discount,profit
ORD-304611,2024-10-09,Julie Johnson,East,Technology,Phones,248.31,3,0.07,42.21
ORD-304612,2025-09-04,Gina Ramirez,South,Technology,Copiers,1121.94,7,0.1,157.07
ORD-304613,2026-01-11,Jason Gibbs,Central,Office Supplies,Binders,1199.18,8,0.07,203.86
ORD-304614,2024-10-11,Mary Dixon,South,Furniture,Tables,1073.98,2,0.0,257.76
ORD-304615,2024-08-30,Angela Ellis,Central,Technology,Copiers,393.2,9,0.03,82.57
ORD-304616,2024-06-26,Wanda Guerrero,Central,Technology,Phones,1431.57,2,0.0,343.58
ORD-304617,2024-11-02,Linda Thomas,West,Office Supplies,Storage,718.69,4,0.07,122.18
ORD-304618,2024-10-29,Larry Smith,Central,Furniture,Chairs,655.85,5,0.03,137.73
ORD-304619,2025-10-18,Theresa Raymond,West,Furniture,Tables,584.36,1,0.1,81.81
ORD-304620,2025-12-18,Annette Wilson,Central,Furniture,Chairs,593.36,4,0.1,83.07
ORD-304621,2025-12-30,James Little,South,Furniture,Bookcases,1355.65,8,0.1,189.79
ORD-304622,2026-03-26,Nicole Spencer,South,Office Supplies,Paper,213.31,2,0.03,44.8
ORD-304623,2025-08-24,Mr. Thomas Foster,West,Furniture,Tables,1390.73,7,0.07,236.42
ORD-304624,2024-01-23,Jeffrey Rivera,East,Technology,Accessories,174.84,2,0.0,41.96
ORD-304625,2025-10-27,Michelle Franklin,Central,Office Supplies,Binders,419.02,1,0.0,100.56
ORD-304626,2023-07-28,Kathryn Marshall,South,Technology,Phones,262.59,4,0.07,44.64
ORD-304627,2024-03-19,Shane Kane,Central,Technology,Accessories,1358.72,3,0.1,190.22
ORD-304628,2024-04-03,Sheila Hull,South,Technology,Accessories,1270.71,1,0.1,177.9
ORD-304629,2026-02-16,Brian Williams,West,Furniture,Bookcases,762.07,4,0.07,129.55
ORD-304630,2025-06-21,Bethany Davis,East,Technology,Phones,460.95,2,0.03,96.8
ORD-304631,2025-09-17,Craig Smith,South,Office Supplies,Storage,509.54,3,0.03,107.0
ORD-304632,2025-08-28,Keith Baker,South,Office Supplies,Binders,817.39,5,0.07,138.96
ORD-304633,2024-01-19,Christina Kennedy,Central,Furniture,Bookcases,1235.5,6,0.1,172.97
ORD-304634,2024-02-05,Anthony Richardson,South,Furniture,Bookcases,291.82,9,0.03,61.28
ORD-304635,2024-03-29,Rebecca Nixon,South,Technology,Copiers,1131.59,1,0.03,237.63
ORD-304636,2025-12-11,Brenda Joseph,Central,Technology,Accessories,1225.63,8,0.0,294.15
ORD-304637,2026-02-05,Laura Long,East,Furniture,Chairs,1127.6,3,0.1,157.86
ORD-304638,2024-03-05,Lawrence Kim,Central,Furniture,Tables,654.37,7,0.1,91.61
ORD-304639,2026-03-22,Jennifer Hooper,West,Technology,Phones,1403.42,5,0.1,196.48
ORD-304640,2023-05-14,Jessica Herrera,West,Office Supplies,Binders,584.47,4,0.1,81.83
ORD-304641,2023-07-18,Reginald Grimes,East,Technology,Accessories,347.73,2,0.0,83.46
ORD-304642,2025-10-21,Joseph Smith,South,Office Supplies,Storage,563.55,8,0.03,118.35
ORD-304643,2023-09-10,Benjamin Davies,South,Furniture,Bookcases,746.84,5,0.07,126.96
ORD-304644,2025-04-02,Jeffrey Dunn,East,Office Supplies,Paper,131.69,5,0.1,18.44
ORD-304645,2024-10-07,Peter Rivera,East,Furniture,Tables,1007.68,4,0.03,211.61
ORD-304646,2024-10-10,Mark White,West,Technology,Phones,1201.26,1,0.1,168.18
ORD-304647,2025-02-05,James Lowery,East,Furniture,Chairs,854.65,1,0.0,205.12
ORD-304648,2024-07-10,Dawn Hopkins,West,Furniture,Bookcases,1110.15,2,0.0,266.44
ORD-304649,2024-12-18,Dr. Rebecca Sherman,East,Furniture,Tables,352.74,3,0.1,49.38
ORD-304650,2025-05-27,Patricia Morris,South,Office Supplies,Storage,1334.63,9,0.1,186.85
ORD-304651,2025-02-01,Michelle Martinez,West,Technology,Accessories,1484.07,1,0.0,356.18
ORD-304652,2024-12-12,Logan Flores,South,Furniture,Bookcases,862.21,10,0.03,181.06
ORD-304653,2024-07-14,Bonnie Johnson,South,Furniture,Bookcases,961.85,5,0.0,230.84
ORD-304654,2023-09-16,Andrew Martinez,Central,Technology,Copiers,1362.92,6,0.03,286.21
ORD-304655,2025-07-24,Eric Harris,South,Office Supplies,Paper,155.05,1,0.1,21.71
ORD-304656,2023-07-15,Jessica Wilcox,Central,Furniture,Bookcases,1469.76,2,0.1,205.77
ORD-304657,2025-10-03,Vickie Escobar,South,Furniture,Chairs,168.33,5,0.0,40.4
ORD-304658,2024-02-08,Ashley Torres,Central,Office Supplies,Paper,165.95,1,0.07,28.21
ORD-304659,2025-10-26,Richard Palmer,Central,Office Supplies,Binders,754.84,4,0.1,105.68
ORD-304660,2025-09-22,Michael Cabrera,South,Technology,Phones,240.45,4,0.0,57.71
ORD-304661,2024-09-01,Matthew Horton,East,Furniture,Chairs,985.12,10,0.03,206.88
ORD-304662,2026-02-08,David Sparks,East,Office Supplies,Storage,495.97,10,0.0,119.03
ORD-304663,2024-04-10,Aaron Morgan,South,Office Supplies,Binders,1208.97,7,0.07,205.52
ORD-304664,2024-10-05,Ian Carpenter,East,Furniture,Bookcases,491.99,6,0.07,83.64
ORD-304665,2025-08-25,Michael Rodriguez,East,Office Supplies,Storage,238.32,3,0.03,50.05
ORD-304666,2023-09-12,Michael Campbell,South,Office Supplies,Paper,1177.86,4,0.07,200.24
ORD-304667,2023-10-12,Kenneth Marks,West,Office Supplies,Binders,1404.01,3,0.0,336.96
ORD-304668,2025-11-06,Chris Harding,South,Technology,Copiers,54.27,6,0.0,13.02
ORD-304669,2025-01-27,Mark Hernandez,South,Technology,Copiers,82.88,1,0.07,14.09
ORD-304670,2025-04-12,Brian Lawrence,Central,Furniture,Tables,133.32,6,0.1,18.66
ORD-304671,2024-02-17,Elizabeth Tucker,South,Office Supplies,Binders,166.5,6,0.0,39.96
ORD-304672,2026-02-19,Linda Frank,East,Furniture,Bookcases,103.33,4,0.1,14.47
ORD-304673,2024-11-20,Valerie Curtis,East,Office Supplies,Paper,453.35,2,0.0,108.8
ORD-304674,2024-05-22,Christine Cabrera,South,Office Supplies,Storage,1254.91,2,0.1,175.69
ORD-304675,2024-11-26,Christopher Roman,West,Technology,Accessories,93.61,6,0.03,19.66
ORD-304676,2026-02-21,Jennifer Reese,West,Technology,Phones,1077.77,3,0.1,150.89
ORD-304677,2024-04-22,Brian Moss,East,Technology,Copiers,1451.14,5,0.0,348.27
ORD-304678,2026-03-29,Linda Brown,South,Furniture,Tables,482.96,2,0.03,101.42
ORD-304679,2024-04-22,Christine Harris,East,Technology,Phones,1244.11,8,0.03,261.26
ORD-304680,2025-02-05,Jessica Rhodes,Central,Technology,Accessories,1231.11,7,0.03,258.53
ORD-304681,2025-05-22,David Armstrong,West,Technology,Phones,989.54,5,0.1,138.54
ORD-304682,2023-05-30,Chris Washington,West,Office Supplies,Paper,245.59,10,0.0,58.94
ORD-304683,2023-10-22,Dale Henry,West,Technology,Phones,1038.67,8,0.07,176.57
ORD-304684,2024-05-28,Leslie Moreno,Central,Technology,Phones,1039.93,6,0.1,145.59
ORD-304685,2024-11-24,Patrick Anderson,East,Technology,Accessories,129.75,2,0.03,27.25
ORD-304686,2024-05-01,Roger House MD,West,Technology,Copiers,425.64,2,0.07,72.36
ORD-304687,2023-09-04,Christopher Diaz,Central,Furniture,Chairs,1091.46,5,0.03,229.21
ORD-304688,2024-09-23,Melinda Ramirez,East,Furniture,Tables,1137.68,10,0.0,273.04
ORD-304689,2025-05-02,Natalie Patterson,South,Furniture,Tables,1145.41,5,0.03,240.54
ORD-304690,2023-11-29,Daniel Jones,Central,Technology,Phones,877.34,6,0.1,122.83
ORD-304691,2023-07-19,Robert Flores,East,Technology,Copiers,1193.4,4,0.07,202.88
ORD-304692,2024-08-21,Heidi Morales,East,Office Supplies,Paper,1201.27,2,0.0,288.3
ORD-304693,2025-08-26,Tracey Martin,West,Office Supplies,Storage,1161.25,2,0.03,243.86
ORD-304694,2025-01-16,Christina Kennedy,Central,Furniture,Tables,624.06,7,0.07,106.09
ORD-304695,2025-05-02,Robert Bowers,Central,Technology,Copiers,886.94,7,0.0,212.87
ORD-304696,2024-10-09,Lisa Johnson,East,Furniture,Tables,1180.54,4,0.0,283.33
ORD-304697,2025-06-03,Alan Kaiser,East,Furniture,Tables,257.91,1,0.03,54.16
ORD-304698,2023-11-14,Lori Gardner,East,Office Supplies,Binders,760.57,2,0.07,129.3
ORD-304699,2024-11-10,Amy Walton,East,Office Supplies,Binders,424.39,10,0.03,89.12
ORD-304700,2023-07-28,Chase Owens,South,Furniture,Bookcases,1352.14,1,0.1,189.3
ORD-304701,2024-02-03,Tina Aguilar MD,West,Technology,Phones,1148.09,6,0.1,160.73
ORD-304702,2025-03-08,Angela Watson,West,Office Supplies,Binders,1493.51,2,0.0,358.44
ORD-304703,2024-10-16,Dylan Summers,West,Technology,Accessories,1352.12,4,0.03,283.95
ORD-304704,2023-09-27,Emily Sanchez,West,Office Supplies,Paper,925.3,6,0.0,222.07
ORD-304705,2025-01-24,Amy Turner,East,Furniture,Tables,813.04,8,0.1,113.83
ORD-304706,2024-08-05,Amy Dorsey,South,Furniture,Tables,1254.85,2,0.1,175.68
ORD-304707,2025-10-21,Taylor Mercer,West,Office Supplies,Paper,619.05,8,0.03,130.0
ORD-304708,2026-02-20,Jason Anderson,South,Technology,Phones,177.79,1,0.0,42.67
ORD-304709,2023-09-25,Dr. Laura Jordan,Central,Office Supplies,Binders,1234.0,5,0.0,296.16
ORD-304710,2023-09-26,Nicholas Campbell,South,Office Supplies,Paper,1411.54,6,0.03,296.42
ORD-304711,2024-11-19,Rachel Morse,Central,Furniture,Bookcases,860.88,6,0.0,206.61
ORD-304712,2025-08-23,Jeffrey Garcia,South,Technology,Phones,125.44,5,0.0,30.11
ORD-304713,2023-10-05,Natalie Mitchell,East,Office Supplies,Storage,1289.76,8,0.0,309.54
ORD-304714,2025-10-20,Austin Johnson,East,Technology,Copiers,1360.39,9,0.1,190.45
ORD-304715,2025-06-11,Teresa Riddle,Central,Furniture,Bookcases,624.12,1,0.0,149.79
ORD-304716,2023-10-19,Scott Trevino,Central,Furniture,Bookcases,104.53,10,0.0,25.09
ORD-304717,2023-07-03,Christopher Bond,Central,Furniture,Bookcases,806.14,8,0.0,193.47
ORD-304718,2023-11-30,Jon Gibson,South,Furniture,Bookcases,1377.47,8,0.0,330.59
ORD-304719,2025-05-08,Luke Oliver,Central,Technology,Accessories,718.65,5,0.03,150.92
ORD-304720,2025-04-19,Timothy Bradshaw,South,Office Supplies,Binders,1021.99,2,0.07,173.74
ORD-304721,2023-12-03,Cameron Brown,South,Office Supplies,Storage,197.36,10,0.03,41.45
ORD-304722,2023-06-20,Brittney Everett,West,Office Supplies,Paper,273.18,7,0.0,65.56
ORD-304723,2023-09-01,Damon Hall,West,Furniture,Tables,299.76,4,0.0,71.94
ORD-304724,2025-08-25,Brenda Peters,Central,Technology,Phones,420.82,7,0.07,71.54
ORD-304725,2023-06-21,Melissa Henry,Central,Furniture,Bookcases,599.65,7,0.0,143.92
ORD-304726,2024-08-27,Julia Santana,East,Office Supplies,Binders,1092.08,10,0.0,262.1
ORD-304727,2023-07-30,Amber Li,Central,Office Supplies,Binders,1386.12,7,0.0,332.67
ORD-304728,2024-07-16,James Jackson,East,Furniture,Bookcases,1438.53,8,0.07,244.55
ORD-304729,2025-01-10,James Smith DDS,West,Technology,Accessories,124.55,2,0.07,21.17
ORD-304730,2024-02-09,Rita Hunt,Central,Furniture,Tables,1196.24,4,0.03,251.21
ORD-304731,2026-02-25,Laura Martinez,West,Furniture,Tables,1488.95,5,0.07,253.12
ORD-304732,2026-03-16,Rebecca Gomez,Central,Technology,Accessories,1212.18,6,0.0,290.92
ORD-304733,2023-07-21,Raymond Shannon,West,Office Supplies,Storage,1302.49,7,0.0,312.6
ORD-304734,2025-11-10,Robert Richardson,East,Technology,Accessories,1431.57,1,0.1,200.42
ORD-304735,2024-04-08,Sherri Walker,East,Furniture,Tables,1318.43,1,0.07,224.13
ORD-304736,2024-09-24,Nathan Barnes,East,Furniture,Bookcases,118.7,6,0.1,16.62
ORD-304737,2023-11-12,Colton Lee,West,Office Supplies,Binders,767.81,7,0.1,107.49
ORD-304738,2026-02-23,Matthew Pearson,South,Furniture,Tables,1216.23,4,0.1,170.27
ORD-304739,2024-02-12,David Price,South,Technology,Accessories,75.54,6,0.0,18.13
ORD-304740,2025-12-16,Jacob Rodgers,South,Office Supplies,Paper,642.59,6,0.0,154.22
ORD-304741,2024-01-12,John Diaz,Central,Technology,Phones,198.88,9,0.03,41.76
ORD-304742,2025-07-19,Dr. Karen Jackson,Central,Furniture,Bookcases,1499.09,2,0.07,254.85
ORD-304743,2025-06-15,John Jenkins,Central,Furniture,Chairs,682.54,6,0.0,163.81
ORD-304744,2024-03-12,Olivia Rubio,South,Office Supplies,Storage,325.1,9,0.0,78.02
ORD-304745,2026-02-19,Connie Brown,Central,Furniture,Chairs,586.28,8,0.0,140.71
ORD-304746,2023-05-04,Kenneth Salazar,West,Furniture,Chairs,688.5,9,0.03,144.58
ORD-304747,2026-01-10,Samantha Johnson,East,Office Supplies,Binders,474.56,4,0.0,113.89
ORD-304748,2025-03-25,Rebecca Becker,Central,Technology,Copiers,1400.67,4,0.07,238.11
ORD-304749,2025-08-02,Thomas Rodriguez,West,Technology,Accessories,1097.62,9,0.1,153.67
ORD-304750,2024-11-29,Sean Salazar,South,Technology,Accessories,161.93,5,0.0,38.86
ORD-304751,2024-04-11,Tyler Smith,South,Office Supplies,Binders,209.19,5,0.0,50.21
ORD-304752,2024-07-17,Jesse Griffin,Central,Office Supplies,Paper,1110.16,1,0.07,188.73
ORD-304753,2025-07-09,Sonya Lewis,West,Furniture,Tables,58.52,9,0.0,14.04
ORD-304754,2024-01-26,Katelyn King,West,Office Supplies,Paper,1068.57,1,0.1,149.6
ORD-304755,2023-10-17,Mrs. Amber Lee,Central,Technology,Accessories,566.23,7,0.03,118.91
ORD-304756,2023-09-25,James Paul,West,Office Supplies,Binders,511.5,4,0.03,107.42
ORD-304757,2025-04-20,Amanda Soto,South,Technology,Accessories,131.2,6,0.03,27.55
ORD-304758,2023-04-14,Zachary Lopez,East,Office Supplies,Paper,215.4,1,0.03,45.23
ORD-304759,2024-06-07,Faith Ramirez,Central,Furniture,Tables,918.73,8,0.0,220.5
ORD-304760,2026-01-18,Paul Klein,Central,Technology,Accessories,417.23,3,0.1,58.41
ORD-304761,2025-10-07,Juan Murphy,Central,Technology,Accessories,368.2,2,0.1,51.55
ORD-304762,2024-05-19,Jacob Klein,Central,Office Supplies,Storage,604.72,10,0.03,126.99
ORD-304763,2025-11-29,Martha Hancock,South,Office Supplies,Binders,1117.01,9,0.0,268.08
ORD-304764,2025-12-29,Steven Brown,South,Office Supplies,Binders,509.47,5,0.07,86.61
ORD-304765,2025-11-25,Charles Ruiz,Central,Technology,Phones,835.79,1,0.1,117.01
ORD-304766,2025-05-31,Barbara Anderson,West,Technology,Phones,539.94,7,0.03,113.39
ORD-304767,2023-08-21,Beth Guerra,West,Technology,Copiers,1451.58,10,0.1,203.22
ORD-304768,2025-07-21,Marc Johnson,East,Office Supplies,Paper,685.21,3,0.1,95.93
ORD-304769,2023-10-20,Angelica White,East,Furniture,Chairs,204.54,3,0.1,28.64
ORD-304770,2023-06-10,Heather Cisneros,East,Furniture,Chairs,411.4,5,0.03,86.39
ORD-304771,2023-08-15,Ellen Wallace,East,Office Supplies,Storage,1089.17,8,0.03,228.73
ORD-304772,2026-02-08,Jeffrey Andrews,East,Furniture,Chairs,295.16,7,0.1,41.32
ORD-304773,2025-02-08,Kyle Graham,South,Technology,Copiers,1109.73,9,0.1,155.36
ORD-304774,2026-01-10,Kimberly Schroeder,Central,Office Supplies,Paper,428.33,4,0.1,59.97
ORD-304775,2025-11-24,Brian Reed,South,Office Supplies,Storage,334.92,4,0.0,80.38
ORD-304776,2024-03-21,Scott Mejia,South,Furniture,Bookcases,278.07,7,0.1,38.93
ORD-304777,2024-05-12,Amanda Boyle MD,West,Office Supplies,Paper,979.51,1,0.1,137.13
ORD-304778,2024-06-09,Kenneth Donaldson,South,Furniture,Bookcases,400.74,7,0.0,96.18
ORD-304779,2023-05-11,Anthony Warren,East,Technology,Copiers,793.15,4,0.0,190.36
ORD-304780,2023-08-06,David Jimenez,South,Furniture,Tables,281.97,9,0.03,59.21
ORD-304781,2025-03-11,Robert Wagner,East,Furniture,Chairs,571.99,6,0.0,137.28
ORD-304782,2023-05-21,David Rhodes,West,Office Supplies,Binders,210.72,6,0.07,35.82
ORD-304783,2024-02-06,Lisa Moss,West,Furniture,Tables,1082.66,3,0.0,259.84
ORD-304784,2023-04-16,Sarah Johnston,East,Technology,Copiers,1451.26,1,0.03,304.76
ORD-304785,2026-03-20,David Holland,Central,Furniture,Bookcases,100.72,10,0.03,21.15
ORD-304786,2023-11-11,Timothy Joseph,Central,Office Supplies,Storage,616.31,8,0.03,129.43
ORD-304787,2023-10-04,Angela Harvey,South,Office Supplies,Paper,1344.04,6,0.07,228.49
ORD-304788,2025-12-17,Emma Yates,Central,Office Supplies,Storage,285.05,3,0.0,68.41
ORD-304789,2024-01-16,Peter Salinas,West,Office Supplies,Binders,1283.29,9,0.0,307.99
ORD-304790,2024-03-02,Lynn Arnold,East,Technology,Phones,790.32,9,0.03,165.97
ORD-304791,2024-06-18,John Alvarez,Central,Furniture,Bookcases,1381.45,2,0.03,290.1
ORD-304792,2025-09-14,Karen Welch,South,Furniture,Tables,816.79,8,0.03,171.53
ORD-304793,2024-07-09,Karen Le,South,Office Supplies,Storage,1142.69,6,0.0,274.25
ORD-304794,2023-11-17,Jesus Lopez,East,Furniture,Bookcases,234.29,8,0.07,39.83
ORD-304795,2023-07-14,Benjamin Higgins,Central,Technology,Accessories,893.22,8,0.03,187.58
ORD-304796,2025-11-11,Joyce Carter,West,Technology,Accessories,530.18,3,0.0,127.24
ORD-304797,2025-10-27,Mrs. Terri Kim DVM,West,Technology,Copiers,152.01,9,0.07,25.84
ORD-304798,2024-03-14,Joseph Gaines,East,Furniture,Bookcases,595.08,3,0.07,101.16
ORD-304799,2025-11-19,Cody Young,South,Furniture,Tables,658.55,4,0.07,111.95
ORD-304800,2025-01-03,Kelly Silva,South,Technology,Accessories,1251.15,7,0.03,262.74
ORD-304801,2025-05-22,Allison Coleman,Central,Technology,Accessories,927.01,4,0.1,129.78
ORD-304802,2025-07-24,Samantha Chase,Central,Technology,Phones,243.23,8,0.03,51.08
ORD-304803,2023-05-24,Bradley Reed,West,Office Supplies,Storage,393.23,6,0.0,94.38
ORD-304804,2025-10-02,Sarah Davila,West,Furniture,Tables,1442.58,6,0.03,302.94
ORD-304805,2024-09-22,Timothy Bailey,Central,Technology,Copiers,901.51,1,0.0,216.36
ORD-304806,2024-07-14,Juan York,South,Office Supplies,Binders,1009.06,9,0.1,141.27
ORD-304807,2023-11-10,Mason Turner,West,Furniture,Chairs,269.22,5,0.1,37.69
ORD-304808,2025-11-28,Tracey Cooper,South,Furniture,Bookcases,1280.83,8,0.0,307.4
ORD-304809,2026-01-04,Marcus Kim,East,Furniture,Bookcases,1268.4,7,0.07,215.63
ORD-304810,2025-10-01,Laura Patel,Central,Furniture,Chairs,1261.59,5,0.1,176.62
ORD-304811,2025-10-08,Angela Garcia,Central,Office Supplies,Storage,1222.51,1,0.1,171.15
ORD-304812,2023-11-16,Victoria Smith,Central,Office Supplies,Paper,1425.48,3,0.1,199.57
ORD-304813,2024-02-08,Brian Jones,East,Furniture,Bookcases,669.42,6,0.0,160.66
ORD-304814,2024-11-12,Timothy Smith,East,Office Supplies,Binders,1118.87,1,0.0,268.53
ORD-304815,2023-06-22,Joseph Williams,East,Office Supplies,Storage,786.37,4,0.03,165.14
ORD-304816,2024-10-16,Suzanne Graves,East,Furniture,Bookcases,594.85,1,0.07,101.12
ORD-304817,2026-02-06,Robert Lee,South,Furniture,Bookcases,1068.58,3,0.1,149.6
ORD-304818,2023-08-20,Joseph Mclaughlin,Central,Technology,Copiers,1071.77,8,0.07,182.2
ORD-304819,2024-02-15,Ernest Griffin,East,Office Supplies,Paper,1490.12,10,0.1,208.62
ORD-304820,2024-09-09,Alison King,East,Furniture,Chairs,365.67,1,0.07,62.16
ORD-304821,2023-05-20,Heidi Nelson,South,Furniture,Tables,708.87,8,0.07,120.51
ORD-304822,2026-01-07,Jessica Best,West,Furniture,Tables,745.41,2,0.0,178.9
ORD-304823,2026-03-05,Jessica Kelly,Central,Office Supplies,Storage,586.31,3,0.0,140.71
ORD-304824,2025-07-25,Patrick Orr,Central,Office Supplies,Storage,250.67,7,0.1,35.09
ORD-304825,2025-01-16,Susan Taylor,West,Furniture,Chairs,873.28,5,0.03,183.39
ORD-304826,2024-07-09,Brandon Garcia,East,Technology,Phones,1244.48,6,0.03,261.34
ORD-304827,2024-09-20,Lisa Jensen,South,Office Supplies,Binders,666.39,8,0.0,159.93
ORD-304828,2023-04-16,Theresa Taylor,South,Furniture,Tables,87.08,6,0.1,12.19
ORD-304829,2023-07-22,Linda Rivera,West,Office Supplies,Storage,1129.54,2,0.03,237.2
ORD-304830,2023-04-11,Megan Erickson,East,Furniture,Tables,717.59,7,0.0,172.22
ORD-304831,2024-08-09,Emily Williams,South,Office Supplies,Storage,298.72,4,0.07,50.78
ORD-304832,2026-01-13,Sara Cook,Central,Furniture,Tables,1245.98,8,0.07,211.82
ORD-304833,2024-10-13,Miranda Miller,South,Technology,Accessories,372.59,7,0.03,78.24
ORD-304834,2025-07-24,Jeffrey Robinson,East,Technology,Phones,694.86,1,0.07,118.13
ORD-304835,2026-03-22,Ashley Carr,East,Office Supplies,Binders,134.84,8,0.07,22.92
ORD-304836,2023-05-19,Kelly Lopez,South,Furniture,Tables,227.44,1,0.07,38.66
ORD-304837,2024-09-24,Ryan Walsh,South,Office Supplies,Paper,974.77,3,0.1,136.47
ORD-304838,2025-12-15,Brenda Reilly,West,Office Supplies,Binders,646.32,10,0.1,90.48
ORD-304839,2023-09-22,Kimberly Morgan,South,Technology,Phones,1224.99,6,0.03,257.25
ORD-304840,2026-01-01,Ashley Blanchard,West,Technology,Phones,1179.57,9,0.0,283.1
ORD-304841,2023-04-13,Kirk Carr,South,Technology,Copiers,702.03,1,0.0,168.49
ORD-304842,2025-01-03,Kimberly Lyons,South,Office Supplies,Paper,360.43,3,0.1,50.46
ORD-304843,2023-09-25,Carol Mcdonald,East,Furniture,Chairs,401.07,2,0.07,68.18
ORD-304844,2025-04-30,Misty Garcia,West,Furniture,Chairs,1203.91,7,0.0,288.94
ORD-304845,2025-11-12,Patty Short,East,Office Supplies,Paper,1004.36,7,0.0,241.05
ORD-304846,2023-12-28,Curtis Anderson,East,Office Supplies,Binders,1419.01,2,0.07,241.23
ORD-304847,2026-02-07,Daniel Erickson,Central,Furniture,Chairs,471.29,3,0.03,98.97
ORD-304848,2025-12-03,Daniel Martinez,West,Furniture,Bookcases,1069.93,1,0.07,181.89
ORD-304849,2026-01-31,Cristian Peters,Central,Office Supplies,Paper,937.93,3,0.0,225.1
ORD-304850,2023-08-06,Timothy Chan,Central,Office Supplies,Binders,492.2,5,0.1,68.91
ORD-304851,2026-01-01,Monica Mills,Central,Office Supplies,Binders,400.23,7,0.03,84.05
ORD-304852,2026-03-14,Brandon Thomas,South,Office Supplies,Paper,1218.93,10,0.07,207.22
ORD-304853,2026-02-21,John Silva,East,Technology,Accessories,390.09,5,0.0,93.62
ORD-304854,2026-03-14,Ms. Jennifer Singleton,South,Technology,Copiers,609.88,6,0.0,146.37
ORD-304855,2026-02-25,Danny Johnson,West,Office Supplies,Storage,1206.14,2,0.1,168.86
ORD-304856,2025-09-24,Jay Stewart,South,Office Supplies,Storage,313.82,4,0.07,53.35
ORD-304857,2023-09-03,Karen Page,South,Furniture,Bookcases,1227.92,4,0.1,171.91
ORD-304858,2025-12-29,Lucas Howard Jr.,South,Furniture,Bookcases,519.96,1,0.1,72.79
ORD-304859,2025-10-14,Heather Smith,East,Office Supplies,Binders,639.67,2,0.03,134.33
ORD-304860,2025-02-25,Eric Garza,East,Furniture,Chairs,422.07,8,0.1,59.09
ORD-304861,2025-04-02,Alicia Austin,Central,Technology,Copiers,87.62,10,0.07,14.9
ORD-304862,2025-09-04,Benjamin Chambers,Central,Technology,Accessories,854.04,7,0.0,204.97
ORD-304863,2023-06-26,Kathleen Sanchez,South,Office Supplies,Binders,656.47,1,0.1,91.91
ORD-304864,2024-05-17,Kathleen Dixon,East,Furniture,Chairs,1031.93,10,0.1,144.47
ORD-304865,2024-03-04,Teresa Porter,West,Furniture,Chairs,1158.03,8,0.0,277.93
ORD-304866,2024-06-05,Brett Stone,East,Furniture,Chairs,778.14,10,0.07,132.28
ORD-304867,2025-02-14,Lindsey Smith,Central,Furniture,Tables,763.84,4,0.07,129.85
